,Emoji,Emoji Sentiment,PA sentiment,PA polarity,PA subjectivity
731,,,negative,-0.2,0.3
732,,,neutral,0.0,0.0
733,,,neutral,0.0,0.0
734,,,positive,0.18333333333333335,0.8500000000000001
735,,,negative,-0.2,0.3
736,,,positive,0.3125,0.5
737,,,neutral,0.0,0.0
738,,,neutral,0.0,0.03333333333333333
739,,,negative,-0.3,0.4
740,,,positive,0.5,0.75
741,,,neutral,0.0,0.0
742,,,neutral,0.0,0.0
743,,,positive,0.21428571428571427,0.6428571428571429
744,,,positive,0.16818181818181818,0.32727272727272727
745,,,neutral,0.0,0.43333333333333335
746,,,positive,0.16666666666666669,0.6666666666666666
747,,,positive,0.25,0.45
748,,,positive,0.33888888888888885,0.65
749,,,negative,-0.2,0.3
750,,,positive,0.7,0.6000000000000001
751,,,neutral,0.0,0.0
752,,,positive,0.13333333333333333,0.3666666666666667
753,,,negative,-0.17857142857142855,0.8839285714285714
754,,,positive,0.25,0.3
755,,,positive,0.16767676767676767,0.38484848484848483
756,,,positive,0.04464285714285714,0.4375
757,,,positive,0.4,0.5
758,,,neutral,0.0,0.0
759,,,positive,0.2,0.54375
760,,,neutral,0.0,0.35
761,,,positive,0.06666666666666667,0.06666666666666667
762,,,positive,0.17556818181818185,0.5051136363636364
763,,,neutral,0.0,0.0
764,,,positive,0.34375,0.49375
765,,,positive,0.2,0.2
766,,,positive,0.31727272727272726,0.6309090909090909
767,,,negative,-0.008333333333333331,0.275
768,,,positive,0.38333333333333336,0.8500000000000001
769,,,neutral,0.0,0.0
770,,,positive,0.11666666666666665,0.4083333333333334
771,,,neutral,0.0,0.0
772,,,neutral,0.0,0.125
773,,,neutral,0.0,0.0
774,,,positive,0.41000000000000003,0.5066666666666666
775,,,positive,0.04545454545454545,0.15151515151515152
776,,,positive,0.04545454545454545,0.15151515151515152
777,,,negative,-0.2,0.3
778,,,neutral,0.0,0.0
779,,,neutral,0.0,0.0
780,,,negative,-0.12767857142857145,0.44589285714285704
781,,,positive,0.027083333333333348,0.6937500000000001
782,,,positive,0.24791666666666667,0.40416666666666673
783,,,neutral,0.0,0.0
784,,,positive,0.5353333333333332,0.5760000000000001
785,,,positive,0.16999999999999998,0.8699999999999999
786,,,positive,0.08333333333333333,0.7083333333333334
787,,,negative,-0.08055555555555555,0.5972222222222222
788,,,positive,0.016666666666666666,0.03333333333333333
789,,,positive,0.11607142857142858,0.6160714285714286
790,,,neutral,0.0,0.6499999999999999
791,,,neutral,0.0,0.03333333333333333
792,,,positive,0.8,0.75
793,,,neutral,0.0,0.0
794,,,neutral,0.0,0.125
795,,,neutral,0.0,0.0
796,,,positive,0.25,0.5
797,,,neutral,0.0,0.0
798,,,neutral,0.0,0.0
799,,,positive,0.375,0.4
800,,,positive,0.3,0.4
801,,,neutral,0.0,0.0
802,,,negative,-0.125,0.38749999999999996
803,,,negative,-0.2,0.35
804,,,positive,0.5,0.5
805,,,positive,0.15833333333333335,0.55
806,,,positive,0.09999999999999999,0.6333333333333333
807,,,negative,-0.2,0.45
808,,,neutral,0.0,0.0
809,,,positive,0.35,0.55
810,,,positive,0.23333333333333336,0.4666666666666666
811,,,neutral,0.0,0.0
812,,,neutral,0.0,0.0
813,,,neutral,0.0,1.0
814,,,positive,0.3729166666666667,0.775
815,,,negative,-0.3125,0.6875
816,,,positive,0.45,1.0
817,,,positive,0.45,1.0
818,,,neutral,0.0,0.25
819,,,positive,0.3729166666666667,0.775
820,,,positive,0.2,0.9
821,,,positive,0.3666666666666667,0.7000000000000001
822,,,neutral,0.0,0.0
823,,,neutral,0.0,0.0
824,,,positive,0.5,0.5
825,,,positive,0.06818181818181818,0.22727272727272727
826,,,neutral,0.0,0.05
827,,,neutral,0.0,0.75
828,,,positive,0.18888888888888888,0.39999999999999997
829,,,neutral,0.0,0.0
830,,,positive,0.05000000000000002,0.5
831,,,negative,-0.06770833333333333,0.31666666666666665
832,,,neutral,0.0,0.0
833,,,positive,0.18229166666666669,0.5552083333333333
834,,,negative,-0.03181818181818183,0.2772727272727273
835,,,positive,0.2791666666666667,0.38333333333333336
836,,,positive,0.03333333333333333,0.3666666666666667
837,,,neutral,0.0,0.0
838,,,positive,0.012121212121212116,0.48484848484848486
839,,,positive,0.1375,0.42083333333333334
840,,,positive,0.012121212121212116,0.48484848484848486
841,,,negative,-0.16666666666666666,0.3333333333333333
842,,,positive,0.3666666666666667,0.7000000000000001
843,,,positive,0.11212121212121212,0.48484848484848486
844,,,neutral,0.0,0.0
845,,,negative,-0.2,0.3
846,,,positive,0.5,1.0
847,,,neutral,0.0,0.0
848,,,negative,-0.45,0.75
849,,,neutral,0.0,0.0
850,,,positive,0.29725378787878787,0.3849431818181818
851,,,positive,0.13636363636363635,0.45454545454545453
852,,,positive,0.23333333333333334,0.55
853,,,neutral,0.0,0.0
854,,,positive,0.465625,0.765625
855,,,positive,0.5625,0.5
856,,,neutral,0.0,0.125
857,,,positive,0.2,0.30000000000000004
858,,,positive,0.5,0.55
859,,,positive,0.2,0.625
860,,,positive,0.27,0.5700000000000001
861,,,positive,0.23333333333333336,0.4666666666666666
862,,,neutral,0.0,0.0
863,,,neutral,0.0,0.0
864,,,positive,0.5083333333333333,0.7999999999999999
865,,,negative,-0.03181818181818183,0.37727272727272726
866,,,positive,0.5,0.5
867,,,neutral,0.0,0.0
868,,,positive,0.08333333333333333,0.3611111111111111
869,,,positive,0.18055555555555558,0.4083333333333334
870,,,positive,0.4611111111111111,0.6333333333333333
871,,,positive,0.04545454545454545,0.27651515151515155
872,,,neutral,0.0,0.0
873,,,neutral,0.0,0.0
874,,,positive,0.625,0.5
875,,,negative,-0.019999999999999987,0.7166666666666667
876,,,positive,0.30833333333333335,0.47500000000000003
877,,,positive,0.2611111111111111,0.75
878,,,negative,-0.05681818181818182,0.42727272727272725
879,,,positive,0.21212121212121213,0.3181818181818182
880,,,positive,0.05909090909090909,0.5886363636363636
881,,,neutral,0.0,0.0
882,,,positive,0.5,0.5
883,,,positive,0.32916666666666666,0.5416666666666666
884,,,neutral,0.0,0.0
885,,,neutral,0.0,0.0
886,,,positive,0.012121212121212116,0.41818181818181815
887,,,neutral,0.0,0.0
888,,,neutral,0.0,0.0
889,,,neutral,0.0,0.38055555555555554
890,,,neutral,0.0,0.0
891,,,neutral,0.0,0.0
892,,,negative,-0.1,0.4
893,,,positive,0.29,0.5066666666666666
894,,,neutral,0.0,0.0
895,,,positive,0.2333333333333333,0.3333333333333333
896,,,neutral,0.0,0.6
897,,,positive,0.3965909090909091,0.5261363636363636
898,,,positive,0.5,0.5
899,,,neutral,0.0,0.6
900,,,negative,-0.12022727272727274,0.3709090909090909
901,,,negative,-0.15,0.3833333333333333
902,,,neutral,0.0,0.0
903,,,negative,-0.45,0.7
904,,,positive,0.18333333333333335,0.4
905,,,positive,0.8,0.95
906,,,negative,-0.0625,0.0625
907,,,neutral,0.0,1.0
908,,,positive,0.10888888888888888,0.3177777777777778
909,,,neutral,0.0,0.0
910,,,neutral,0.0,0.0
911,,,positive,0.5,0.9
912,,,neutral,0.0,1.0
913,,,positive,0.0976190476190476,0.2892857142857143
914,,,positive,0.10088888888888889,0.3257777777777778
915,,,positive,0.3666666666666667,0.7000000000000001
916,,,positive,0.0625,0.5
917,,,negative,-0.1,0.5
918,,,positive,0.5,0.85
919,,,positive,0.06818181818181818,0.22727272727272727
920,,,negative,-0.13333333333333333,0.6
921,,,neutral,0.0,1.0
922,,,negative,-0.1,0.4125
923,,,neutral,0.0,0.0
924,,,neutral,0.0,0.0
925,,,negative,-0.08888888888888886,0.8000000000000002
926,,,neutral,0.0,0.0
927,,,positive,0.2333333333333333,0.67
928,,,positive,0.4,1.0
929,,,neutral,0.0,0.0
930,,,positive,0.22142857142857142,0.6285714285714286
931,,,positive,0.0047619047619047545,0.35595238095238096
932,,,positive,0.18851010101010102,0.5515151515151516
933,,,positive,0.25,0.3333333333333333
934,,,positive,0.6,0.9
935,,,neutral,0.0,0.0
936,,,neutral,0.0,0.0
937,,,neutral,0.0,0.0
938,,,positive,0.2,0.4
939,,,neutral,0.0,0.0
940,,,negative,-0.2,0.66
941,,,neutral,0.0,0.0
942,,,positive,0.8,1.0
943,,,positive,0.4,0.5625
944,,,positive,0.2555555555555556,0.8666666666666667
945,,,neutral,0.0,0.0
946,,,positive,0.34476190476190477,0.7520634920634921
947,,,positive,0.4,0.4375
948,,,negative,-0.05,0.0
949,,,negative,-0.2,0.7
950,,,positive,0.15,0.26249999999999996
951,,,positive,0.3666666666666667,0.7000000000000001
952,,,positive,0.1,1.0
953,,,positive,0.21428571428571427,0.42857142857142855
954,,,positive,0.17500000000000002,0.30000000000000004
955,,,positive,0.28095238095238095,0.5476190476190476
956,,,positive,0.5,0.5333333333333333
957,,,neutral,0.0,0.0
958,,,neutral,0.0,0.0
959,,,neutral,0.0,0.0
960,,,neutral,0.0,0.0
961,,,positive,0.18333333333333335,0.3333333333333333
962,,,neutral,0.0,0.0
963,,,neutral,0.0,0.0
964,,,positive,0.4166666666666667,0.6583333333333333
965,,,neutral,0.0,0.0
966,,,positive,0.3,0.5
967,,,positive,0.15,0.65
968,,,neutral,0.0,0.0
969,,,positive,0.2,0.2
970,,,neutral,0.0,0.1
971,,,positive,0.0625,0.85
972,,,negative,-0.10555555555555557,0.611111111111111
973,,,positive,0.5,0.5
974,,,positive,0.2388888888888889,0.4166666666666667
975,,,neutral,0.0,0.0
976,,,positive,0.15476190476190477,0.3432539682539682
977,,,neutral,0.0,0.0
978,,,positive,0.2,0.48125
979,,,positive,0.19,0.7491666666666666
980,,,positive,0.15284090909090908,0.32863636363636367
981,,,neutral,0.0,0.125
982,,,positive,0.625,1.0
983,,,positive,0.22727272727272727,0.5454545454545454
984,,,negative,-0.13333333333333333,0.6
985,,,positive,0.15625,0.5
986,,,positive,0.05000000000000002,0.5
987,,,positive,0.12499999999999999,0.55
988,,,neutral,0.0,1.0
989,,,positive,0.3666666666666667,0.7000000000000001
990,,,neutral,0.0,0.5
991,,,positive,0.13636363636363635,0.45454545454545453
992,,,positive,0.4375,0.625
993,,,negative,-0.10999999999999996,0.37333333333333335
994,,,positive,0.3181818181818182,0.5
995,,,neutral,0.0,0.0
996,,,positive,0.18333333333333335,0.375
997,,,positive,0.5666666666666668,0.6166666666666667
998,,,neutral,0.0,0.0
999,,,positive,0.024999999999999994,0.16666666666666666
1000,,,neutral,0.0,0.0
1001,,,positive,0.22999999999999998,0.43
1002,,,positive,0.22828282828282828,0.45909090909090916
1003,,,positive,0.18333333333333335,0.41250000000000003
1004,,,positive,0.22500000000000006,0.34166666666666673
1005,,,positive,0.15333333333333332,0.48
1006,,,positive,0.14285714285714288,0.27976190476190477
1007,,,positive,0.22000000000000003,0.43499999999999994
1008,,,neutral,0.0,0.8
1009,,,positive,0.060416666666666674,0.26875000000000004
1010,,,neutral,0.0,0.0
1011,,,positive,0.04545454545454545,0.15151515151515152
1012,,,neutral,0.0,0.0
1013,,,negative,-0.1,0.3666666666666667
1014,,,positive,0.2,0.3625
1015,,,positive,0.24166666666666664,0.4833333333333333
1016,,,positive,0.3,0.45
1017,,,positive,0.1,0.4
1018,,,positive,0.07500000000000001,0.15208333333333332
1019,,,positive,0.07500000000000001,0.15208333333333332
1020,,,positive,0.6,0.9
1021,,,neutral,0.0,1.0
1022,,,neutral,0.0,0.525
1023,,,neutral,0.0,0.3
1024,,,neutral,0.0,0.5625
1025,,,neutral,0.0,0.0
1026,,,positive,0.25,0.4
1027,,,positive,0.13333333333333333,0.3833333333333333
1028,,,positive,0.5,1.0
1029,,,neutral,0.0,0.0
1030,,,neutral,0.0,0.25
1031,,,positive,0.24444444444444446,0.5166666666666667
1032,,,negative,-0.09166666666666667,0.35833333333333334
1033,,,neutral,0.0,0.0
1034,,,positive,0.12000000000000002,0.33999999999999997
1035,,,positive,0.5,0.5
1036,,,positive,0.21458333333333335,0.6000000000000001
1037,,,negative,-0.125,1.0
1038,,,neutral,0.0,1.0
1039,,,negative,-0.09090909090909093,0.5386363636363636
1040,,,negative,-0.1,0.65
1041,,,neutral,0.0,0.0
1042,,,positive,0.11875,0.29375
1043,,,positive,0.15,0.65
1044,,,positive,0.28571428571428575,0.7571428571428571
1045,,,positive,0.22916666666666669,0.5375000000000001
1046,,,neutral,0.0,0.0
1047,,,neutral,0.0,0.0
1048,,,positive,0.43333333333333335,0.8
1049,,,positive,0.08333333333333334,0.4666666666666667
1050,,,positive,0.75,0.7
1051,,,negative,-0.1,0.4
1052,,,positive,0.25,0.25
1053,,,positive,0.2,0.55
1054,,,neutral,0.0,0.0
1055,,,neutral,0.0,0.0
1056,,,positive,0.05333333333333334,0.3133333333333333
1057,,,positive,0.5,0.5
1058,,,positive,0.4375,0.48214285714285715
1059,,,positive,0.17361111111111113,0.525
1060,,,positive,0.27666666666666667,0.5275
1061,,,positive,0.23333333333333334,0.55
1062,,,positive,0.25,0.3666666666666667
1063,,,neutral,0.0,0.0
1064,,,positive,0.08333333333333334,0.37500000000000006
1065,,,neutral,0.0,0.5
1066,,,neutral,0.0,0.0
1067,,,neutral,0.0,0.0
1068,,,positive,0.13333333333333336,0.5200000000000001
1069,,,positive,0.18333333333333335,0.35000000000000003
1070,,,positive,0.5,0.5
1071,,,neutral,0.0,0.0
1072,,,positive,0.18055555555555558,0.4296296296296296
1073,,,negative,-0.13333333333333333,0.6
1074,,,negative,-0.04479166666666666,0.36354166666666665
1075,,,positive,0.15178571428571427,0.5922619047619048
1076,,,positive,0.11212121212121212,0.3515151515151515
1077,,,positive,0.3848214285714286,0.5357142857142857
1078,,,neutral,0.0,0.0
1079,,,positive,0.35,0.6833333333333333
1080,,,positive,0.12222222222222223,0.5388888888888889
1081,,,negative,-0.0625,0.4375
1082,,,neutral,0.0,0.25
1083,,,positive,0.11499999999999999,0.53
1084,,,negative,-0.16666666666666666,0.06666666666666667
1085,,,positive,0.14444444444444446,0.5499999999999999
1086,,,positive,0.16666666666666666,0.3333333333333333
1087,,,neutral,0.0,0.0
1088,,,positive,0.2,0.325
1089,,,positive,0.25,0.25
1090,,,positive,0.2,0.5
1091,,,neutral,0.0,0.125
1092,,,negative,-0.1,0.4
1093,,,negative,-0.08750000000000001,0.2791666666666667
1094,,,positive,0.6041666666666667,0.825
1095,,,neutral,0.0,0.21666666666666667
1096,,,neutral,0.0,0.0
1097,,,positive,0.21428571428571427,0.6428571428571429
1098,,,neutral,0.0,0.0
1099,,,neutral,0.0,0.0
1100,,,positive,0.175,0.525
1101,,,negative,-0.0625,0.3375
1102,,,neutral,0.0,0.0
1103,,,positive,0.09666666666666666,0.325
1104,,,positive,0.75,0.75
1105,,,positive,0.1590909090909091,0.5198863636363636
1106,,,negative,-0.08333333333333334,0.23333333333333334
1107,,,neutral,0.0,0.0
1108,,,positive,0.33434343434343433,0.5515151515151516
1109,,,positive,0.3,0.65
1110,,,positive,0.2333333333333333,0.4666666666666666
1111,,,negative,-0.06666666666666667,0.47500000000000003
1112,,,positive,0.3666666666666667,0.7000000000000001
1113,,,positive,0.5,0.5
1114,,,positive,0.3666666666666667,0.7000000000000001
1115,,,positive,0.13968253968253966,0.2341269841269841
1116,,,positive,0.05555555555555556,0.5555555555555555
1117,,,neutral,0.0,0.0
1118,,,positive,0.125,0.4354166666666667
1119,,,neutral,0.0,0.0
1120,,,neutral,0.0,0.3
1121,,,neutral,0.0,0.0
1122,,,negative,-0.4,0.7
1123,,,negative,-0.0125,0.53125
1124,,,positive,0.22727272727272724,0.3709090909090909
1125,,,positive,0.35,0.36666666666666664
1126,,,positive,0.25,0.315
1127,,,neutral,0.0,0.0
1128,,,neutral,0.0,0.0
1129,,,positive,0.5333333333333333,0.4166666666666667
1130,,,neutral,0.0,0.0
1131,,,neutral,0.0,0.0
1132,,,positive,0.3761904761904762,0.47142857142857136
1133,,,positive,0.1,0.1
1134,,,neutral,0.0,0.0
1135,,,positive,0.2,0.2
1136,,,neutral,0.0,0.0
1137,,,positive,0.1416666666666667,0.62
1138,,,positive,0.2833333333333333,0.41111111111111115
1139,,,neutral,0.0,0.0
1140,,,positive,0.2,0.55
1141,,,neutral,0.0,0.05
1142,,,positive,0.8,1.0
1143,,,positive,0.4375,0.5
1144,,,positive,0.03800505050505051,0.40492424242424246
1145,,,positive,0.24666666666666667,0.38
1146,,,positive,1.0,0.75
1147,,,neutral,0.0,0.0
1148,,,neutral,0.0,0.0
1149,,,positive,0.1340909090909091,0.3886363636363636
1150,,,positive,0.1,0.5
1151,,,positive,0.13636363636363635,0.45454545454545453
1152,,,positive,0.11666666666666668,0.4416666666666667
1153,,,positive,0.16666666666666666,0.16666666666666666
1154,,,positive,0.5555555555555556,0.65
1155,,,positive,0.23214285714285715,0.5892857142857143
1156,,,positive,0.22976190476190475,0.7976190476190476
1157,,,neutral,0.0,0.06666666666666667
1158,,,neutral,0.0,0.0
1159,,,positive,0.05,0.15
1160,,,positive,0.125,0.125
1161,,,neutral,0.0,0.0
1162,,,neutral,0.0,0.0
1163,,,negative,-0.1,0.4
1164,,,positive,0.022222222222222237,0.7000000000000001
1165,,,positive,0.5,0.5
1166,,,positive,0.11607142857142858,0.6160714285714286
1167,,,neutral,0.0,0.0
1168,,,negative,-0.07916666666666666,0.11666666666666665
1169,,,positive,0.3,1.0
1170,,,positive,0.07323232323232322,0.48484848484848486
1171,,,positive,0.13636363636363635,0.45454545454545453
1172,,,neutral,0.0,0.0
1173,,,positive,0.3,0.6
1174,,,positive,0.35625,0.48333333333333334
1175,,,neutral,0.0,0.0
1176,,,positive,0.43333333333333335,0.6000000000000001
1177,,,positive,0.5,0.5
1178,,,neutral,0.0,0.0
1179,,,positive,0.15,0.65
1180,,,positive,0.046746031746031744,0.4420634920634921
1181,,,positive,0.13636363636363635,0.45454545454545453
1182,,,neutral,0.0,0.0
1183,,,positive,0.5,0.5
1184,,,positive,0.08409090909090909,0.28863636363636364
1185,,,positive,0.26666666666666666,0.375
1186,,,neutral,0.0,0.0
1187,,,neutral,0.0,0.0
1188,,,neutral,0.0,0.0
1189,,,positive,0.3,0.3
1190,,,positive,0.525,0.625
1191,,,neutral,0.0,0.0
1192,,,neutral,0.0,0.65
1193,,,neutral,0.0,0.0
1194,,,neutral,0.0,0.0
1195,,,positive,0.1,0.3
1196,,,positive,0.009090909090909094,0.7198863636363636
1197,,,positive,0.06666666666666667,0.5666666666666667
1198,,,neutral,0.0,0.0
1199,,,positive,0.5,0.5
1200,,,positive,0.08333333333333333,0.9166666666666666
1201,,,neutral,0.0,0.0
1202,,,positive,0.06500000000000002,0.33249999999999996
1203,,,neutral,0.0,0.0
1204,,,positive,0.25,0.25
1205,,,neutral,0.0,0.0625
1206,,,neutral,0.0,0.6
1207,,,neutral,0.0,0.3
1208,,,negative,-0.2,0.3
1209,,,positive,0.26785714285714285,0.6428571428571429
1210,,,neutral,0.0,0.0
1211,,,neutral,0.0,0.0
1212,,,negative,-0.2,0.3
1213,,,positive,0.08333333333333333,0.3888888888888889
1214,,,positive,0.36250000000000004,0.5916666666666667
1215,,,positive,0.225,0.575
1216,,,negative,-0.023809523809523808,0.06984126984126983
1217,,,negative,-0.01903409090909091,0.353125
1218,,,negative,-0.08333333333333333,0.7999999999999999
1219,,,positive,0.4,0.425
1220,,,positive,0.13636363636363635,0.5
1221,,,positive,0.35714285714285715,0.5714285714285714
1222,,,positive,0.5,0.75
1223,,,positive,0.1791666666666667,0.65
1224,,,negative,-0.1,0.025
1225,,,positive,0.21818181818181817,0.6272727272727273
1226,,,positive,0.30113636363636365,0.7102272727272727
1227,,,positive,0.3,0.525
1228,,,negative,-0.038888888888888896,0.1138888888888889
1229,,,positive,0.05,0.2
1230,,,negative,-0.0625,0.2833333333333333
1231,,,negative,-0.16666666666666666,0.26666666666666666
1232,,,positive,0.39333333333333337,0.5099999999999999
1233,,,neutral,0.0,0.0
1234,,,neutral,0.0,0.0
1235,,,positive,0.19999999999999998,0.7999999999999999
1236,,,positive,0.5,0.5
1237,,,positive,0.3125,0.25
1238,,,neutral,0.0,0.0
1239,,,positive,0.65,0.7
1240,,,neutral,0.0,0.0
1241,,,negative,-0.1875,0.5
1242,,,neutral,0.0,0.0
1243,,,neutral,0.0,0.0
1244,,,neutral,0.0,0.0
1245,,,neutral,0.0,0.0
1246,,,neutral,0.0,0.0
1247,,,neutral,0.0,0.0
1248,,,neutral,0.0,0.0
1249,,,positive,0.5,0.5
1250,,,positive,0.45,0.45
1251,,,neutral,0.0,0.0
1252,,,positive,0.05833333333333335,0.55
1253,,,negative,-0.30000000000000004,0.475
